num,audio_vector
00763,"[ 2.36475378e-01  7.80535460e-01  2.26571187e-01  4.76062357e-01
  1.52134746e-01  1.06475577e-01  2.41930574e-01  3.09120566e-01
  4.44570690e-01  4.37169403e-01  1.31687298e-01  2.72904247e-01
  2.45063454e-01  5.26875377e-01  6.10771358e-01  2.35131800e-01
 -3.29270601e+00  1.40078974e+01 -1.20017755e+00  6.42297268e+00
  2.23919964e+00 -5.77762485e-01 -1.36202240e+00 -1.41244900e+00
  6.21636868e+00  4.91670275e+00 -8.81393373e-01  4.06884766e+00
 -1.78079617e+00 -7.35548782e+00  1.00580530e+01  1.35521233e+00
 -2.17121636e-03  6.77501646e-03 -2.71517650e-03  1.85464182e-03
  7.49425246e-04 -4.64051898e-04  5.71984129e-04 -2.62997446e-03
  2.75250683e-03 -3.99546236e-04  1.58297360e-03  2.44652563e-03
 -1.22886667e-03 -2.19394509e-03  3.89735923e-03  1.21243540e-03]"
00764,"[ 2.32339665e-01  8.22588980e-01  2.15035290e-01  5.95880151e-01
  1.33047074e-01  2.13013783e-01  3.78210604e-01  5.31559944e-01
  4.84076262e-01  5.54078937e-01  1.83050424e-01  2.92616278e-01
  2.90591359e-01  6.43462718e-01  6.58125281e-01  2.91285932e-01
 -4.15164852e+00  1.60120850e+01 -1.18182063e+00  7.53364658e+00
  2.58883691e+00 -6.72494054e-01 -1.56165338e+00 -1.78143048e+00
  7.22504139e+00  5.73427296e+00 -6.09626591e-01  4.50626183e+00
 -2.23202991e+00 -8.71838093e+00  1.14583340e+01  1.40730035e+00
  4.21151748e-03 -8.72482601e-03 -6.37876554e-04 -5.33553882e-03
 -4.65506672e-04  1.05976005e-03 -4.91477431e-03  3.56169886e-03
 -5.10856025e-03 -4.43733146e-03  9.43116653e-04 -1.25454634e-03
 -1.98240183e-03  1.05127565e-02 -7.64581077e-03 -1.37662225e-03]"
00765,"[ 3.22615623e-01  8.07250142e-01  2.56876558e-01  4.57038164e-01
  1.99447215e-01  1.71757877e-01  2.61627048e-01  3.19867730e-01
  4.32406574e-01  3.67525548e-01  2.09679499e-01  2.83699095e-01
  2.72475392e-01  5.27764857e-01  6.28702581e-01  2.28801683e-01
 -3.73951721e+00  1.56560879e+01 -1.24905324e+00  7.60141659e+00
  2.27421474e+00 -8.34167421e-01 -1.07746661e+00 -2.06688786e+00
  6.91466999e+00  5.84627151e+00 -7.53406286e-01  4.00304127e+00
 -1.48044622e+00 -8.69265079e+00  1.10371475e+01  1.81906855e+00
  1.87970430e-03 -7.42281808e-03  6.23859401e-04 -6.51055218e-03
 -3.27862685e-03 -1.95212579e-03 -4.91527427e-04  1.11260577e-03
 -2.24492387e-03 -1.55379018e-03 -8.90029531e-04 -2.05096322e-03
 -1.17031555e-04  6.33923620e-03 -7.70997186e-03 -5.36367934e-04]"
00766,"[ 7.70903051e-01  2.75395846e+00  4.00179923e-01  1.66868031e+00
  3.91810775e-01  2.03480452e-01  3.92542809e-01  7.38961756e-01
  1.44386089e+00  1.21550274e+00  1.95323408e-01  6.47903621e-01
  4.63594973e-01  1.86917102e+00  2.05012584e+00  6.26498997e-01
 -3.68054414e+00  1.49953604e+01 -1.23887277e+00  7.01120377e+00
  2.34995985e+00 -6.16512895e-01 -1.44514287e+00 -1.55942059e+00
  6.68537378e+00  5.28364563e+00 -6.46109879e-01  4.19040203e+00
 -2.04039621e+00 -8.05474567e+00  1.06636333e+01  1.50044739e+00
 -1.01086994e-03  5.54660345e-03 -9.35221624e-04  4.51082271e-03
  1.93120832e-04  7.02176625e-04 -1.54209509e-03 -2.75954607e-03
  1.98068807e-03  2.88587758e-03 -5.04394134e-04  3.50379613e-03
 -2.71247620e-05 -5.11820398e-03  2.46774437e-03  2.61195038e-03]"
00767,"[ 2.07507581e-01  8.17072451e-01  2.64116943e-01  6.00332856e-01
  1.41782522e-01  1.40615076e-01  2.87351698e-01  3.86125982e-01
  4.46495205e-01  4.65993971e-01  1.40931889e-01  2.47680753e-01
  3.01942706e-01  6.34698868e-01  6.53055549e-01  3.41794342e-01
 -4.08129787e+00  1.55113106e+01 -1.06848013e+00  7.16505194e+00
  2.53539729e+00 -4.72488999e-01 -1.64270675e+00 -1.49917209e+00
  6.98017788e+00  5.34178352e+00 -5.96057236e-01  4.24973011e+00
 -2.47502518e+00 -8.28094673e+00  1.09825230e+01  1.23535132e+00
  1.06097745e-03 -3.16270192e-03 -3.64014608e-04 -9.03232485e-04
 -1.44252156e-03  1.00213636e-03 -6.35882473e-04  3.16421891e-04
 -2.62916801e-03  4.11526770e-06  5.05308597e-04  1.30956805e-03
  1.08558143e-04  1.90753611e-03 -9.89296497e-04 -1.67214380e-03]"
00768,"[ 3.84073406e-01  1.59861660e+00  4.45334733e-01  1.17759490e+00
  2.41349667e-01  1.88033402e-01  3.79991591e-01  4.21600878e-01
  9.71170545e-01  7.25218952e-01  1.76132023e-01  6.30154729e-01
  4.21991289e-01  1.14912307e+00  1.32133758e+00  5.40354192e-01
 -3.11311817e+00  1.41441002e+01 -1.36435807e+00  6.90622377e+00
  2.13323259e+00 -6.39873862e-01 -1.28710914e+00 -1.46944499e+00
  6.37857342e+00  5.15232944e+00 -8.58852863e-01  4.18012381e+00
 -1.68719935e+00 -7.67871571e+00  1.02065840e+01  1.56969738e+00
 -2.99104004e-04  6.75810912e-03  1.07537032e-03  3.49830053e-03
 -6.32456989e-04  5.45943076e-04  1.03816573e-04 -2.33339869e-03
  1.78727737e-03  1.70408661e-03  7.12532837e-04  2.93651503e-03
 -5.02590631e-04 -6.06766521e-03  4.97325160e-03  2.34626297e-04]"
00769,"[ 3.14166188e-01  1.17277646e+00  3.38388175e-01  7.51419902e-01
  2.09451541e-01  1.35306701e-01  3.79934490e-01  3.40722710e-01
  6.30796671e-01  4.86601442e-01  1.30460277e-01  4.24534380e-01
  2.91599691e-01  8.35188568e-01  9.22156692e-01  3.46739322e-01
 -3.95946479e+00  1.62024155e+01 -1.58872962e+00  7.92555046e+00
  2.59124875e+00 -7.49499261e-01 -1.90472603e+00 -1.60655391e+00
  7.37567425e+00  5.75267124e+00 -6.67262316e-01  4.78964281e+00
 -2.09007335e+00 -8.91013145e+00  1.16728001e+01  1.86342072e+00
  3.19617528e-03 -1.00617123e-03  1.37744621e-03 -9.16841703e-04
  4.81005408e-04  3.08816855e-04 -3.18464013e-03  1.26342093e-03
 -1.86011221e-03 -1.96931403e-03 -9.96218533e-04 -1.50634183e-03
  7.12363384e-05  1.55604497e-03 -8.96109475e-04 -8.74602260e-04]"
00770,"[ 2.01137096e-01  6.26798034e-01  2.78516054e-01  4.35330689e-01
  1.13577530e-01  1.29143059e-01  3.03008765e-01  3.89183044e-01
  3.37709904e-01  4.13519263e-01  1.81805417e-01  2.51316547e-01
  1.78923249e-01  4.81013566e-01  5.47276795e-01  2.36151218e-01
 -4.14322424e+00  1.69186993e+01 -1.59315515e+00  8.23495960e+00
  2.51635337e+00 -7.94772327e-01 -1.68003321e+00 -2.01459360e+00
  7.56045628e+00  6.03410339e+00 -5.10512114e-01  4.65924835e+00
 -2.13004136e+00 -9.44864750e+00  1.19962654e+01  2.04977298e+00
  7.84276235e-03 -1.22344535e-02 -6.37334458e-03 -2.88989299e-03
 -1.44888957e-03  2.24255395e-03  4.34769652e-03 -6.78073214e-03
 -6.06239351e-03 -1.42247758e-03 -6.03162628e-04 -6.70882321e-03
  9.70494034e-03 -1.94888645e-03  2.58724099e-03  2.19526581e-03]"
00771,"[ 1.76049024e-01  5.96762836e-01  1.42678663e-01  3.87247890e-01
  9.70523208e-02  1.15102693e-01  2.45770246e-01  2.94237226e-01
  3.37611288e-01  3.37371647e-01  1.36932954e-01  1.94800735e-01
  1.59657255e-01  4.32616681e-01  5.21740377e-01  1.37210757e-01
 -3.05063319e+00  1.26917524e+01 -1.04927361e+00  5.63333225e+00
  1.89845681e+00 -5.97548127e-01 -1.51949751e+00 -9.61951256e-01
  5.29045534e+00  4.30737972e+00 -6.74763262e-01  3.64489579e+00
 -1.58400500e+00 -6.46430826e+00  9.08113289e+00  1.00749552e+00
 -4.79816066e-03  1.12219489e-02 -1.10459366e-03  5.64573973e-03
  2.04761925e-03  1.28989845e-03 -6.39468304e-04 -3.31266358e-03
  3.80021792e-03  3.59038716e-03 -1.00711510e-03  3.57725732e-03
 -3.03681360e-03 -4.46337716e-03  7.06034848e-03  1.47601784e-03]"
00772,"[ 8.97765815e-01  2.75053358e+00  4.23765838e-01  1.50429702e+00
  4.59721982e-01  1.56009465e-01  5.30940771e-01  5.47782719e-01
  1.44113064e+00  1.11117709e+00  1.78649917e-01  8.56916249e-01
  6.60898149e-01  1.69923532e+00  2.11606169e+00  4.25048500e-01
 -2.66155386e+00  1.27298384e+01 -1.06584048e+00  6.11261797e+00
  1.84512329e+00 -6.92365289e-01 -7.42141485e-01 -1.58892131e+00
  5.48463249e+00  4.73722267e+00 -9.23609436e-01  3.34832692e+00
 -9.36182022e-01 -6.81467295e+00  8.89477062e+00  1.57962155e+00
  1.23266870e-02 -4.90386736e-02  4.09191731e-03 -3.03240976e-02
 -5.99521691e-03 -1.32304599e-03  7.51654367e-03  1.04882566e-02
 -2.40611342e-02 -2.12470483e-02  1.67254728e-03 -1.28510911e-02
  4.81365955e-03  3.11541779e-02 -3.37034184e-02 -8.30139073e-03]"
00773,"[ 1.09974496e-01  1.46039352e-01  1.05000265e-01  1.43743753e-01
  1.05101809e-01  1.27830014e-01  1.22125879e-01  1.86860561e-01
  9.64219198e-02  1.70722976e-01  8.21251646e-02  1.03844963e-01
  1.21458404e-01  1.26723990e-01  1.58552691e-01  1.01966433e-01
 -4.32346010e+00  1.75889549e+01 -1.79620266e+00  8.73793793e+00
  2.83518624e+00 -7.63426781e-01 -1.82590938e+00 -1.95425200e+00
  8.10553932e+00  6.34034729e+00 -5.28190434e-01  4.98948002e+00
 -2.06881928e+00 -9.76598358e+00  1.25230398e+01  2.11765742e+00
 -9.24217395e-04  4.77787980e-03  2.80457684e-05  2.87880245e-03
  2.42310711e-05 -2.25314931e-03 -1.86411260e-03  5.67407180e-04
  4.01572590e-03  1.39473035e-03 -9.98121169e-05  1.82792060e-03
 -1.06994846e-03  1.35301932e-03  3.21856727e-03 -2.21581541e-05]"
00774,"[ 2.51622647e-01  8.01582098e-01  2.18055993e-01  4.98829812e-01
  1.79749459e-01  1.24458887e-01  2.23658562e-01  2.84502059e-01
  4.18876261e-01  3.86388123e-01  1.21214285e-01  2.29548424e-01
  2.03573465e-01  5.21818578e-01  5.98483562e-01  2.03368172e-01
 -3.69402480e+00  1.65189095e+01 -1.70449734e+00  8.30441475e+00
  2.34125280e+00 -8.16827357e-01 -1.40192974e+00 -2.02139711e+00
  7.33517265e+00  6.15410280e+00 -7.70774722e-01  4.59338474e+00
 -1.50890708e+00 -9.18440533e+00  1.16825151e+01  2.15249825e+00
  1.91684055e-03 -5.13587854e-03  1.36254944e-04 -3.62108406e-03
  1.12145884e-04  2.15182332e-03 -1.52467892e-03 -7.98144402e-05
 -1.20877710e-03 -4.77858996e-03  2.09116102e-03 -1.87740469e-03
 -2.48219187e-03  3.50166080e-03 -3.51023470e-03 -2.36158417e-03]"
00775,"[ 2.45107755e-01  6.83051467e-01  2.55156010e-01  4.82635975e-01
  1.80443630e-01  1.57467574e-01  2.73146003e-01  2.81918734e-01
  4.30262953e-01  3.69513720e-01  1.66543484e-01  3.03168446e-01
  3.20136458e-01  4.84181017e-01  5.54301918e-01  2.74556637e-01
 -3.91994929e+00  1.62782745e+01 -1.50850832e+00  7.92024660e+00
  2.37063003e+00 -7.56054521e-01 -1.48378909e+00 -1.88535869e+00
  7.41877079e+00  5.88089180e+00 -6.63108945e-01  4.52744389e+00
 -2.21118808e+00 -9.02993393e+00  1.17131615e+01  1.86148357e+00
 -1.18904134e-04 -1.30129961e-02 -2.18066930e-03 -7.05747625e-03
 -2.40624308e-03 -6.30014664e-04 -1.66917344e-03  1.26800731e-03
 -6.91703140e-03 -4.71149551e-03  4.20636337e-03  1.59017041e-05
  3.67461718e-03  9.17287769e-03 -1.00597296e-02 -3.73125535e-03]"
00776,"[ 3.35524231e-01  1.15500367e+00  2.07624584e-01  7.42369711e-01
  2.22359613e-01  1.41266301e-01  2.54223943e-01  2.70901591e-01
  6.09153688e-01  4.92608637e-01  1.49391696e-01  3.73652965e-01
  2.80548930e-01  7.79438913e-01  9.08563673e-01  2.71210492e-01
 -4.08651209e+00  1.65111961e+01 -1.34366202e+00  8.20058727e+00
  2.53006482e+00 -6.42360926e-01 -1.33137190e+00 -2.09182262e+00
  7.57293606e+00  6.35865450e+00 -8.13691080e-01  4.49424601e+00
 -1.93024516e+00 -9.25808334e+00  1.19296694e+01  1.88168740e+00
 -8.32605056e-04 -3.95318382e-04  1.10121097e-03 -4.62195812e-05
  3.13930022e-04  8.54602609e-05 -2.42491391e-03  4.19687766e-04
 -2.25415291e-03  7.33365360e-04 -1.06077527e-03  1.51825664e-03
  1.09882958e-03  1.12210583e-03 -4.89029110e-04  1.84855833e-03]"
00777,"[ 2.94471860e-01  7.79155850e-01  2.57725507e-01  4.94816244e-01
  2.02717662e-01  1.62039012e-01  3.24566543e-01  4.16537642e-01
  4.35505480e-01  4.46203172e-01  1.98088244e-01  2.80401915e-01
  3.36745530e-01  5.74282646e-01  5.90502203e-01  3.03531229e-01
 -4.04511309e+00  1.67329826e+01 -1.59791708e+00  8.04708004e+00
  2.40410781e+00 -7.66328692e-01 -1.48903310e+00 -2.09112000e+00
  7.65899229e+00  5.98274994e+00 -5.39833069e-01  4.60169649e+00
 -2.19327140e+00 -9.30381489e+00  1.19039078e+01  2.05219221e+00
 -8.99457015e-04 -1.39252345e-03  7.15104178e-04 -2.92201633e-03
 -2.34726020e-03  1.13020207e-03 -9.54312965e-04  7.02176593e-04
  1.57072605e-03 -2.02465669e-03  9.75240818e-04  5.56974839e-04
 -1.15259336e-04  9.47285921e-04  1.91525109e-03  7.59013952e-04]"
00778,"[ 3.71983081e-01  1.28268158e+00  2.98296392e-01  8.15335512e-01
  2.07884297e-01  1.58191636e-01  3.32665026e-01  5.69042265e-01
  6.82273448e-01  6.67723835e-01  1.69416487e-01  3.66833210e-01
  3.53108227e-01  9.25369501e-01  9.84018624e-01  4.10092324e-01
 -4.24475908e+00  1.67366962e+01 -1.55135596e+00  8.06326389e+00
  2.40828395e+00 -5.68632841e-01 -1.72853434e+00 -1.93591750e+00
  7.70188618e+00  6.19900465e+00 -6.06267273e-01  4.83277130e+00
 -2.19293404e+00 -9.27610493e+00  1.22781820e+01  1.80297673e+00
  6.43281855e-05  5.91153976e-03 -4.03014131e-04  2.49055410e-03
 -8.44894311e-04 -1.95763655e-04 -7.33560954e-04 -1.10330971e-03
  5.66866153e-03  4.28727447e-03  1.68979900e-04  1.22247802e-03
  2.95139913e-04 -4.20341227e-03  5.01394068e-03 -1.42464819e-03]"
00779,"[ 4.69396055e-01  1.23273075e+00  2.54347444e-01  7.93664515e-01
  2.68570453e-01  1.86579749e-01  3.36680770e-01  4.34541136e-01
  6.91102505e-01  6.01886213e-01  1.94847614e-01  3.80049199e-01
  3.88640255e-01  8.58593464e-01  9.24514771e-01  3.86274993e-01
 -3.76369786e+00  1.51262693e+01 -1.20733035e+00  7.13327646e+00
  2.42994237e+00 -6.09189510e-01 -1.26644218e+00 -1.78548908e+00
  6.78479195e+00  5.50100946e+00 -8.18873107e-01  4.06960392e+00
 -1.87999392e+00 -8.17569923e+00  1.07058725e+01  1.66606760e+00
  1.02758051e-03 -1.03195060e-02 -3.35635920e-03 -7.88876032e-03
 -4.56302517e-03  1.29870937e-03  8.63118941e-04 -1.47209234e-03
 -5.75826820e-03 -2.57557529e-03  8.70041454e-03 -4.43697485e-03
 -3.85417834e-03  4.11163232e-03  5.93591959e-04 -6.61598719e-03]"
00780,"[ 5.64196229e-01  1.67026937e+00  1.93077534e-01  9.32057023e-01
  3.29254091e-01  1.26280680e-01  2.33282134e-01  5.45665741e-01
  8.83516312e-01  7.01813102e-01  1.44768119e-01  2.65588492e-01
  2.72662431e-01  1.08788180e+00  1.16340768e+00  3.36892545e-01
 -3.66014004e+00  1.56678867e+01 -1.39389181e+00  7.64158487e+00
  2.36939979e+00 -7.96022356e-01 -1.28310025e+00 -1.86471474e+00
  7.04155827e+00  5.68587732e+00 -7.81077266e-01  4.26414919e+00
 -1.72561085e+00 -8.66693974e+00  1.11918955e+01  1.85116506e+00
 -5.58117007e-04  3.29908143e-03  2.03878948e-03  1.91154745e-03
  1.83117899e-03 -6.33406015e-04 -4.51950500e-04 -1.00680460e-03
  2.19825190e-03 -5.68856541e-04  2.22931414e-03  5.48714756e-04
 -2.37787050e-03 -2.65255545e-03  3.05331874e-03 -3.25131314e-03]"
00781,"[ 9.73144174e-01  3.31153083e+00  5.34461737e-01  1.97968566e+00
  4.20492500e-01  2.60464370e-01  7.19836116e-01  7.74399459e-01
  1.72863364e+00  1.49646437e+00  2.59939551e-01  1.11564279e+00
  6.40756428e-01  2.09615350e+00  2.60492086e+00  5.95628083e-01
 -2.70403433e+00  1.17873650e+01 -8.93110514e-01  5.54156017e+00
  1.56765389e+00 -6.14310682e-01 -8.03096116e-01 -1.61130285e+00
  5.02553606e+00  4.50125742e+00 -1.01638770e+00  3.12846017e+00
 -1.03883898e+00 -6.22875690e+00  8.42800903e+00  1.07190931e+00
 -8.15886027e-03  1.78890521e-02 -2.13091555e-03  8.26605008e-03
  4.31380988e-03 -8.84059976e-04 -8.63612501e-03  1.45903884e-04
  8.29737633e-03  7.66315919e-03 -1.79636682e-05  9.43942909e-03
 -5.19029819e-03 -1.06042246e-02  1.42495887e-02  9.01672647e-04]"
00782,"[ 4.99565899e-01  1.78526700e+00  3.24463040e-01  1.15487826e+00
  2.20682681e-01  1.57088354e-01  3.50983977e-01  3.63765895e-01
  9.61084425e-01  8.04832816e-01  1.89209610e-01  6.17860496e-01
  3.32388073e-01  1.22420335e+00  1.38588262e+00  4.73332226e-01
 -3.31375408e+00  1.40467176e+01 -1.13676322e+00  6.64559317e+00
  2.19172287e+00 -6.13170266e-01 -1.60038662e+00 -1.07219863e+00
  6.24929714e+00  4.91223955e+00 -5.98859906e-01  4.29423618e+00
 -1.87163305e+00 -7.46308470e+00  1.00253620e+01  1.51515210e+00
  2.57117091e-03 -7.80861194e-03  2.87500807e-03 -3.22023518e-03
 -3.11496421e-03  5.01240675e-05  5.08735127e-03  9.53230736e-04
 -3.69265192e-03 -4.53538823e-03 -1.57175054e-03 -4.02217441e-03
  5.47580879e-03  2.39793103e-03 -3.39558695e-03 -3.44974427e-04]"
00783,"[ 1.99841022e-01  6.50400519e-01  2.06615254e-01  4.26558346e-01
  1.87253132e-01  1.98246151e-01  2.17823148e-01  2.95683920e-01
  3.66560757e-01  3.47042084e-01  1.51075870e-01  2.87004590e-01
  2.09842965e-01  4.66589868e-01  5.73495269e-01  1.80633679e-01
 -3.96963882e+00  1.63504601e+01 -1.48061228e+00  7.87106228e+00
  2.53430247e+00 -5.93118787e-01 -1.69891965e+00 -1.59058321e+00
  7.41566658e+00  5.80462694e+00 -6.59082413e-01  4.75728655e+00
 -2.42725015e+00 -8.99154282e+00  1.18060007e+01  1.67723989e+00
 -1.39211946e-03  6.27277244e-04 -7.97018027e-04  1.63081874e-03
  4.24809181e-04  1.69500549e-04 -1.24997525e-03  5.31363818e-04
 -2.01106071e-03 -1.09414565e-03  5.77087267e-04  3.58100579e-03
  1.43871781e-03 -2.79884461e-03  4.74469275e-04 -2.36125736e-03]"
00784,"[ 6.88924670e-01  1.77224541e+00  3.44872385e-01  9.71576452e-01
  3.90616268e-01  2.30338693e-01  5.10236382e-01  4.82639968e-01
  9.20924306e-01  7.17426658e-01  2.95409501e-01  5.32505751e-01
  7.25747108e-01  1.09585357e+00  1.26944792e+00  3.83132458e-01
 -3.36291814e+00  1.37697239e+01 -1.03754294e+00  6.33125544e+00
  2.10431623e+00 -6.32526934e-01 -1.43812001e+00 -1.33175445e+00
  5.98021173e+00  4.87523031e+00 -7.25639522e-01  3.94196653e+00
 -1.77765608e+00 -7.26998663e+00  9.74915028e+00  1.19222939e+00
  2.45259970e-03 -6.62673742e-03  3.19409574e-05 -2.42997489e-03
  1.75772926e-03  9.78932111e-04 -5.75541208e-04  7.02989184e-04
 -6.58920687e-03 -3.30446622e-03  2.36441923e-04 -1.67906284e-03
 -1.35481762e-03  6.54746834e-04 -3.48449568e-03 -3.18834845e-03]"
00785,"[ 5.03924251e-01  1.54188514e+00  2.91379392e-01  9.36779022e-01
  3.65854144e-01  2.06113458e-01  3.68704051e-01  4.60185796e-01
  8.23345184e-01  6.47600293e-01  1.95617929e-01  4.45242554e-01
  4.56620723e-01  9.99296367e-01  1.10918796e+00  3.86474431e-01
 -3.88222480e+00  1.53946180e+01 -1.17488861e+00  7.31160975e+00
  2.46684551e+00 -6.63457930e-01 -1.54638505e+00 -1.57698798e+00
  6.90251923e+00  5.56709290e+00 -7.15206921e-01  4.33319187e+00
 -2.12878966e+00 -8.29139805e+00  1.09456129e+01  1.47785223e+00
  1.56143664e-03  2.40802459e-03  2.08253152e-03  1.76648961e-03
  1.43384832e-04 -1.36367101e-03  2.02668901e-03 -7.19969853e-04
  4.40397222e-03  1.14226392e-03 -2.62912083e-03  6.17571366e-04
  1.98499833e-03 -4.93874866e-03 -4.05796573e-04  7.63186819e-04]"
00786,"[ 1.98729351e-01  6.35589302e-01  1.72944769e-01  4.80983883e-01
  1.85605720e-01  2.20039964e-01  2.74252087e-01  4.44787234e-01
  3.41889352e-01  4.67835337e-01  1.69669777e-01  1.83575004e-01
  2.18547329e-01  5.11727393e-01  5.03127337e-01  2.08778739e-01
 -4.16102934e+00  1.73539982e+01 -1.59690177e+00  8.54560089e+00
  2.70294189e+00 -9.04427648e-01 -1.42070997e+00 -2.22493005e+00
  7.87775564e+00  6.38510227e+00 -6.86859906e-01  4.62618065e+00
 -1.98258579e+00 -9.72921181e+00  1.23918896e+01  1.95984876e+00
 -4.19022181e-04 -4.85333826e-03  7.84495193e-05 -3.17787207e-03
 -9.85649916e-04  1.26622936e-05  1.06225246e-03  1.51114968e-03
 -2.76432486e-03 -3.45130354e-03 -9.77711067e-04 -1.67571225e-03
  1.28734417e-03  2.80007542e-03 -7.14377868e-03 -1.04913854e-03]"
00787,"[ 3.17798615e-01  1.22807884e+00  3.39052290e-01  7.67670631e-01
  1.93784535e-01  1.04963198e-01  3.11542124e-01  3.17809314e-01
  6.51308239e-01  5.11779785e-01  1.53273955e-01  4.32474494e-01
  2.80914128e-01  8.18787575e-01  9.62223709e-01  3.54296297e-01
 -3.67684317e+00  1.55067453e+01 -1.70830131e+00  7.40271330e+00
  2.08257294e+00 -7.35837519e-01 -1.78279114e+00 -1.60151041e+00
  6.81314659e+00  5.66172552e+00 -7.25788176e-01  4.58909273e+00
 -2.14595652e+00 -8.42143917e+00  1.13944654e+01  1.64046872e+00
  3.08452712e-03 -1.75541751e-02  1.19402139e-03 -9.01943700e-03
 -1.55786953e-03  2.46281553e-04 -6.19417072e-05  6.92811290e-03
 -9.38412674e-03 -8.18622316e-03 -8.07240096e-04 -4.48279605e-03
  8.14969850e-04  1.16159692e-02 -1.39116008e-02 -2.75780432e-03]"
00788,"[ 1.57155544e-01  4.78401691e-01  1.95585743e-01  4.08978790e-01
  1.45650402e-01  1.35686427e-01  2.22011432e-01  2.89273441e-01
  2.97370851e-01  2.92810053e-01  1.10652633e-01  2.45734081e-01
  2.19150752e-01  3.66262555e-01  4.17820454e-01  1.97037429e-01
 -4.16260672e+00  1.66610069e+01 -1.41331637e+00  8.03701878e+00
  2.69047999e+00 -7.27691174e-01 -1.66042542e+00 -1.78397071e+00
  7.69997501e+00  5.95249176e+00 -6.56371236e-01  4.79574251e+00
 -2.41622424e+00 -9.14219952e+00  1.20420837e+01  1.67696404e+00
 -4.16903109e-03  1.66349330e-03 -5.66711538e-04 -2.64030236e-04
  1.03638875e-03 -2.10259524e-03 -6.25178091e-04  6.21096955e-04
  2.15359936e-03 -2.29361424e-03  1.88833061e-03 -3.04773323e-05
 -1.18865009e-03  2.35537790e-03  3.62633640e-03 -2.87307888e-04]"
00789,"[ 1.49310753e-01  4.41916019e-01  1.43426776e-01  3.11416686e-01
  1.61817878e-01  1.27305984e-01  1.84263512e-01  3.06579500e-01
  2.90571302e-01  3.06482613e-01  1.22963428e-01  1.56414151e-01
  1.66929305e-01  3.51012349e-01  3.97465199e-01  1.66530788e-01
 -4.15652466e+00  1.67527313e+01 -1.52315784e+00  8.12789726e+00
  2.60788846e+00 -6.87251508e-01 -1.46264613e+00 -2.07075953e+00
  7.74010754e+00  6.10740137e+00 -7.37851858e-01  4.59786224e+00
 -2.06379676e+00 -9.25801849e+00  1.20447836e+01  1.92910004e+00
  4.56104982e-03 -1.76145073e-03  2.79715199e-03 -1.91692613e-03
  1.11911592e-03 -8.54274338e-04 -6.94643483e-04 -1.09484945e-03
  3.88731304e-04 -7.47823308e-04 -1.57506993e-03  4.16831074e-04
  1.64286525e-03  7.71567353e-04 -2.78952183e-03  9.01254833e-04]"
00790,"[ 2.17628121e-01  5.22424400e-01  1.36946738e-01  3.05080980e-01
  1.85171515e-01  1.34801894e-01  2.86085844e-01  4.37702954e-01
  2.84993798e-01  3.17188680e-01  1.51487812e-01  2.33695880e-01
  2.78451622e-01  3.73864532e-01  4.06377792e-01  1.55354366e-01
 -4.00931406e+00  1.69352989e+01 -1.54000056e+00  8.42886353e+00
  2.38495994e+00 -7.88304508e-01 -1.16353571e+00 -2.38464785e+00
  7.75596380e+00  6.47641611e+00 -7.40371466e-01  4.54068327e+00
 -1.82489145e+00 -9.58144093e+00  1.23107262e+01  1.95127296e+00
  1.88488736e-04  1.10680629e-03  3.18300011e-04  1.21504629e-03
 -1.93651670e-04  1.27782482e-03  9.32460157e-04 -2.16264348e-03
  4.26519630e-04  1.54200476e-03 -7.95231479e-04 -3.05290457e-03
  1.28797868e-03 -2.88957816e-03  4.39589655e-03  2.85744845e-03]"
00791,"[ 6.49058580e-01  2.29257631e+00  3.87969881e-01  1.56399894e+00
  4.02039379e-01  2.97323346e-01  5.46001077e-01  6.81188047e-01
  1.34170496e+00  1.10543096e+00  2.80664444e-01  5.96829653e-01
  6.35226011e-01  1.63780808e+00  1.72854519e+00  7.73346305e-01
 -3.98062658e+00  1.58156633e+01 -1.09725678e+00  7.76867390e+00
  2.60060549e+00 -8.08066905e-01 -1.30442476e+00 -2.12861705e+00
  7.38641357e+00  5.94902992e+00 -6.41408682e-01  4.31123590e+00
 -1.93740404e+00 -8.70329094e+00  1.12450809e+01  1.70873737e+00
 -1.29292128e-03 -5.26507696e-04 -2.11003942e-03  6.65934677e-04
  5.67615160e-04 -5.12584033e-04 -3.47468619e-03  2.87975944e-03
  1.35337033e-03 -3.97896919e-04  1.50369691e-04  2.05846067e-03
 -3.09521012e-03 -6.45926875e-04 -1.49046305e-03  2.00918677e-03]"
